Date,State,Daily Confirmed Cases,Daily Recovered Cases,Daily Death Cases,Cumulative Confirmed cases,Cumulative recovered Cases,Cumulative Death Cases
13-04-20,Bayelsa,0,0,0,0,0,0
14-04-20,Bayelsa,0,0,0,0,0,0
15-04-20,Bayelsa,0,0,0,0,0,0
16-04-20,Bayelsa,0,0,0,0,0,0
17-04-20,Bayelsa,0,0,0,0,0,0
18-04-20,Bayelsa,0,0,0,0,0,0
19-04-20,Bayelsa,0,0,0,0,0,0
20-04-20,Bayelsa,0,0,0,0,0,0
21-04-20,Bayelsa,0,0,0,0,0,0
22-04-20,Bayelsa,0,0,0,0,0,0
23-04-20,Bayelsa,0,0,0,0,0,0
24-04-20,Bayelsa,0,0,0,0,0,0
25-04-20,Bayelsa,0,0,0,0,0,0
26-04-20,Bayelsa,1,0,0,1,0,0
27-04-20,Bayelsa,0,0,0,1,0,0
28-04-20,Bayelsa,0,0,0,1,0,0
29-04-20,Bayelsa,0,0,0,1,0,0
30-04-20,Bayelsa,4,0,0,5,0,0
01-05-20,Bayelsa,0,0,0,5,0,0
02-05-20,Bayelsa,0,0,0,5,0,0
03-05-20,Bayelsa,0,0,0,5,0,0
04-05-20,Bayelsa,0,0,0,5,0,0
05-05-20,Bayelsa,0,0,0,5,0,0
06-05-20,Bayelsa,0,0,0,5,0,0
07-05-20,Bayelsa,0,0,0,5,0,0
08-05-20,Bayelsa,0,0,0,5,0,0
09-05-20,Bayelsa,0,0,0,5,0,0
10-05-20,Bayelsa,1,0,0,6,0,0
11-05-20,Bayelsa,0,0,0,6,0,0
12-05-20,Bayelsa,0,3,0,6,3,0
13-05-20,Bayelsa,0,0,0,6,3,0
14-05-20,Bayelsa,0,0,0,6,3,0
15-05-20,Bayelsa,0,0,0,6,3,0
16-05-20,Bayelsa,0,2,0,6,5,0
17-05-20,Bayelsa,0,0,0,6,5,0
18-05-20,Bayelsa,0,0,0,6,5,0
19-05-20,Bayelsa,1,0,0,7,5,0
20-05-20,Bayelsa,0,0,0,7,5,0
21-05-20,Bayelsa,0,0,0,7,5,0
22-05-20,Bayelsa,1,1,0,8,6,0
23-05-20,Bayelsa,0,0,1,8,6,0
24-05-20,Bayelsa,3,0,0,11,6,0
25-05-20,Bayelsa,1,0,0,12,6,0
26-05-20,Bayelsa,0,0,0,12,6,0
27-05-20,Bayelsa,0,0,1,12,6,0
28-05-20,Bayelsa,0,0,0,12,6,1
29-05-20,Bayelsa,0,0,0,12,6,1
30-05-20,Bayelsa,0,1,1,12,7,1
31-05-20,Bayelsa,9,0,0,21,7,1
01-06-20,Bayelsa,0,1,0,21,8,2
02-06-20,Bayelsa,0,0,0,21,8,2
03-06-20,Bayelsa,0,0,0,21,8,2
04-06-20,Bayelsa,9,0,0,30,8,3
05-06-20,Bayelsa,0,0,0,30,8,3
06-06-20,Bayelsa,0,0,0,30,8,3
07-06-20,Bayelsa,0,0,0,30,8,3
08-06-20,Bayelsa,0,9,0,30,17,3
09-06-20,Bayelsa,0,0,0,30,17,3
10-06-20,Bayelsa,2,0,0,32,17,3
11-06-20,Bayelsa,0,3,0,32,20,3
12-06-20,Bayelsa,0,0,0,32,20,3
13-06-20,Bayelsa,0,0,0,32,20,3
14-06-20,Bayelsa,0,6,6,32,26,3
15-06-20,Bayelsa,0,2,0,32,28,3
16-06-20,Bayelsa,54,0,1,86,28,3
17-06-20,Bayelsa,25,0,1,111,28,3
18-06-20,Bayelsa,0,0,0,111,28,3
19-06-20,Bayelsa,17,1,1,128,29,9
20-06-20,Bayelsa,27,0,0,155,29,9
21-06-20,Bayelsa,14,0,0,169,29,10
22-06-20,Bayelsa,8,0,0,177,29,11
23-06-20,Bayelsa,0,11,0,177,40,11
24-06-20,Bayelsa,7,1,0,184,41,12
25-06-20,Bayelsa,0,0,2,184,41,12
26-06-20,Bayelsa,0,0,1,184,41,12
27-06-20,Bayelsa,0,14,0,184,55,12
28-06-20,Bayelsa,1,42,0,185,97,12
29-06-20,Bayelsa,13,3,0,198,100,12
30-06-20,Bayelsa,7,0,1,205,100,14
01-07-20,Bayelsa,29,5,0,234,105,15
02-07-20,Bayelsa,0,18,0,234,123,15
03-07-20,Bayelsa,0,4,1,234,127,15
04-07-20,Bayelsa,0,0,0,234,127,15
05-07-20,Bayelsa,11,0,1,245,127,16
06-07-20,Bayelsa,23,0,0,268,127,16
07-07-20,Bayelsa,1,10,0,269,137,16
08-07-20,Bayelsa,13,4,0,282,141,17
09-07-20,Bayelsa,17,0,0,299,141,17
10-07-20,Bayelsa,0,12,0,299,153,18
11-07-20,Bayelsa,0,0,1,299,153,18
12-07-20,Bayelsa,14,0,1,313,153,18
13-07-20,Bayelsa,0,0,0,313,153,18
14-07-20,Bayelsa,5,0,0,318,153,18
15-07-20,Bayelsa,0,10,1,318,163,18
16-07-20,Bayelsa,0,0,0,318,163,19
17-07-20,Bayelsa,0,12,0,318,175,20
18-07-20,Bayelsa,4,0,0,322,175,20
19-07-20,Bayelsa,0,2,0,322,177,20
20-07-20,Bayelsa,0,2,0,322,179,21
21-07-20,Bayelsa,0,21,0,322,200,21
22-07-20,Bayelsa,4,5,0,326,205,21
23-07-20,Bayelsa,0,0,0,326,205,21
24-07-20,Bayelsa,0,21,0,326,226,21
25-07-20,Bayelsa,0,25,0,326,251,21
26-07-20,Bayelsa,1,0,0,327,251,21
27-07-20,Bayelsa,0,13,0,327,264,21
28-07-20,Bayelsa,0,0,0,327,264,21
29-07-20,Bayelsa,0,13,0,327,277,21
30-07-20,Bayelsa,1,0,0,328,277,21
31-07-20,Bayelsa,0,2,0,328,279,21
01-08-20,Bayelsa,11,0,0,339,279,21
02-08-20,Bayelsa,0,0,0,339,279,21
03-08-20,Bayelsa,0,5,0,339,284,21
04-08-20,Bayelsa,3,2,0,342,286,21
05-08-20,Bayelsa,0,4,0,342,290,21
06-08-20,Bayelsa,0,0,0,342,290,21
07-08-20,Bayelsa,4,13,0,346,303,21
08-08-20,Bayelsa,0,0,0,346,303,21
09-08-20,Bayelsa,0,0,0,346,303,21
10-08-20,Bayelsa,0,8,0,346,311,21
11-08-20,Bayelsa,0,0,0,346,311,21
12-08-20,Bayelsa,0,5,0,346,316,21
13-08-20,Bayelsa,0,0,0,346,316,21
14-08-20,Bayelsa,6,0,0,352,316,21
15-08-20,Bayelsa,0,5,0,352,321,21
16-08-20,Bayelsa,0,0,0,352,321,21
17-08-20,Bayelsa,0,2,0,352,323,21
18-08-20,Bayelsa,0,0,0,352,323,21
19-08-20,Bayelsa,0,1,0,352,324,21
20-08-20,Bayelsa,0,0,0,352,324,21
21-08-20,Bayelsa,0,1,0,352,325,21
22-08-20,Bayelsa,4,0,0,356,325,21
23-08-20,Bayelsa,14,0,0,370,325,21
24-08-20,Bayelsa,3,1,0,373,326,21
25-08-20,Bayelsa,5,0,0,378,326,21
26-08-20,Bayelsa,0,5,0,378,331,21
27-08-20,Bayelsa,0,0,0,378,331,21
28-08-20,Bayelsa,13,14,0,391,345,21
29-08-20,Bayelsa,0,0,0,391,345,21
30-08-20,Bayelsa,0,0,0,391,345,21
31-08-20,Bayelsa,0,3,0,391,348,21
01-09-20,Bayelsa,0,0,0,391,348,21
02-09-20,Bayelsa,0,10,0,391,358,21
03-09-20,Bayelsa,0,0,0,391,358,21
04-09-20,Bayelsa,0,2,0,391,360,21
05-09-20,Bayelsa,0,0,0,391,360,21
06-09-20,Bayelsa,0,0,0,391,360,21
07-09-20,Bayelsa,0,3,0,391,363,21
08-09-20,Bayelsa,0,0,0,391,363,21
09-09-20,Bayelsa,0,2,0,391,365,21
10-09-20,Bayelsa,1,0,0,392,365,21
11-09-20,Bayelsa,0,2,0,392,367,21
12-09-20,Bayelsa,1,0,0,393,367,21
13-09-20,Bayelsa,0,0,0,393,367,21
14-09-20,Bayelsa,0,3,0,393,370,21
15-09-20,Bayelsa,0,0,0,393,370,21
16-09-20,Bayelsa,0,0,0,393,370,21
17-09-20,Bayelsa,0,0,0,393,370,21
18-09-20,Bayelsa,1,0,1,394,370,21
19-09-20,Bayelsa,0,0,0,394,370,21
20-09-20,Bayelsa,0,0,1,394,370,21
21-09-20,Bayelsa,0,0,0,394,370,21
22-09-20,Bayelsa,1,0,0,395,370,21
23-09-20,Bayelsa,2,0,0,397,370,22
24-09-20,Bayelsa,0,1,0,397,371,22
25-09-20,Bayelsa,0,0,0,397,371,21
26-09-20,Bayelsa,1,0,0,398,371,21
27-09-20,Bayelsa,0,0,0,398,371,21
28-09-20,Bayelsa,0,1,0,398,372,21
29-09-20,Bayelsa,1,0,0,399,372,21
30-09-20,Bayelsa,0,1,0,399,373,21
01-10-20,Bayelsa,0,0,0,399,373,21
02-10-20,Bayelsa,2,0,0,401,373,21
03-10-20,Bayelsa,0,0,0,401,373,21
04-10-20,Bayelsa,0,0,0,401,373,21
05-10-20,Bayelsa,0,0,0,401,373,21
06-10-20,Bayelsa,0,0,0,401,373,21
07-10-20,Bayelsa,0,0,0,401,373,21
08-10-20,Bayelsa,0,3,0,401,376,21
09-10-20,Bayelsa,0,0,0,401,376,21
10-10-20,Bayelsa,0,0,0,401,376,21
11-10-20,Bayelsa,2,0,0,403,376,21
12-10-20,Bayelsa,0,0,0,403,376,21
13-10-20,Bayelsa,0,0,0,403,376,21
14-10-20,Bayelsa,0,3,0,403,379,21
15-10-20,Bayelsa,0,0,0,403,379,21
16-10-20,Bayelsa,0,0,0,403,379,21
17-10-20,Bayelsa,0,0,0,403,379,21
18-10-20,Bayelsa,0,0,0,403,379,21
19-10-20,Bayelsa,0,0,0,403,379,21
20-10-20,Bayelsa,0,2,0,403,381,21
21-10-20,Bayelsa,0,0,0,403,381,21
22-10-20,Bayelsa,0,0,0,403,381,21
23-10-20,Bayelsa,0,0,0,403,381,21
24-10-20,Bayelsa,0,0,0,403,381,21
25-10-20,Bayelsa,0,0,0,403,381,21
26-10-20,Bayelsa,0,0,0,403,381,21
27-10-20,Bayelsa,0,0,0,403,381,21
28-10-20,Bayelsa,0,0,0,403,381,21
29-10-20,Bayelsa,9,0,0,412,381,21
30-10-20,Bayelsa,0,0,0,412,381,21
31-10-20,Bayelsa,1,0,0,413,381,21
01-11-20,Bayelsa,0,0,0,413,381,21
02-11-20,Bayelsa,0,0,0,413,381,21
03-11-20,Bayelsa,0,0,0,413,381,21
04-11-20,Bayelsa,0,0,0,413,381,21
05-11-20,Bayelsa,0,0,0,413,381,21
06-11-20,Bayelsa,0,0,0,413,381,21
07-11-20,Bayelsa,0,0,0,413,381,21
08-11-20,Bayelsa,0,0,0,413,381,21
09-11-20,Bayelsa,0,0,0,413,381,21
10-11-20,Bayelsa,1,0,0,414,381,21
11-11-20,Bayelsa,0,1,0,414,382,21
12-11-20,Bayelsa,0,0,0,414,382,21
13-11-20,Bayelsa,0,0,0,414,382,21
14-11-20,Bayelsa,9,0,0,423,382,21
15-11-20,Bayelsa,0,0,0,423,382,21
16-11-20,Bayelsa,3,0,0,426,382,21
17-11-20,Bayelsa,0,0,0,426,382,21
18-11-20,Bayelsa,0,0,0,426,382,21
19-11-20,Bayelsa,0,0,0,426,382,21
20-11-20,Bayelsa,0,0,0,426,382,21
21-11-20,Bayelsa,19,0,0,445,382,21
22-11-20,Bayelsa,0,0,0,445,382,21
23-11-20,Bayelsa,0,0,0,445,382,21
24-11-20,Bayelsa,0,0,0,445,382,21
25-11-20,Bayelsa,0,0,0,445,382,21
26-11-20,Bayelsa,0,0,0,445,382,21
27-11-20,Bayelsa,0,0,0,445,382,21
28-11-20,Bayelsa,0,0,0,445,382,21
29-11-20,Bayelsa,0,0,0,445,382,21
30-11-20,Bayelsa,5,0,0,450,382,21
01-12-20,Bayelsa,4,5,0,454,387,21
02-12-20,Bayelsa,2,0,0,456,387,21
03-12-20,Bayelsa,0,0,0,456,387,21
04-12-20,Bayelsa,0,0,0,456,387,21
05-12-20,Bayelsa,2,0,0,458,387,21
06-12-20,Bayelsa,0,0,0,458,387,21
07-12-20,Bayelsa,7,1,0,465,388,21
08-12-20,Bayelsa,0,0,0,465,388,21
09-12-20,Bayelsa,0,0,0,465,388,21
10-12-20,Bayelsa,1,0,0,466,388,21
11-12-20,Bayelsa,0,0,0,466,388,21
12-12-20,Bayelsa,3,0,0,469,388,21
13-12-20,Bayelsa,0,0,0,469,388,21
14-12-20,Bayelsa,0,0,0,469,388,21
15-12-20,Bayelsa,2,33,0,471,421,21
16-12-20,Bayelsa,0,0,0,471,421,21
17-12-20,Bayelsa,21,0,0,492,421,21
18-12-20,Bayelsa,0,0,0,492,421,21
19-12-20,Bayelsa,0,0,0,492,421,21
20-12-20,Bayelsa,5,0,0,497,421,21
21-12-20,Bayelsa,0,0,0,497,421,21
22-12-20,Bayelsa,10,0,0,507,421,21
23-12-20,Bayelsa,11,0,0,518,421,21
24-12-20,Bayelsa,1,0,0,519,421,21
25-12-20,Bayelsa,0,0,0,519,421,21
26-12-20,Bayelsa,0,0,0,519,421,21
27-12-20,Bayelsa,0,0,0,519,421,21
28-12-20,Bayelsa,0,0,0,519,421,21
29-12-20,Bayelsa,0,0,0,519,421,21
30-12-20,Bayelsa,15,0,0,534,421,21
31-12-20,Bayelsa,0,0,0,534,421,21
01-01-21,Bayelsa,15,0,0,519,421,21
02-01-21,Bayelsa,0,0,0,519,421,21
03-01-21,Bayelsa,0,0,0,519,421,21
04-01-21,Bayelsa,11,34,0,530,455,21
05-01-21,Bayelsa,15,0,0,545,455,21
06-01-21,Bayelsa,0,0,0,545,455,21
07-01-21,Bayelsa,15,10,0,560,465,21
08-01-21,Bayelsa,0,0,0,560,465,21
09-01-21,Bayelsa,9,0,0,569,465,21
10-01-21,Bayelsa,0,0,0,569,465,21
11-01-21,Bayelsa,0,35,0,569,500,21
12-01-21,Bayelsa,8,32,0,577,532,21
13-01-21,Bayelsa,9,0,0,586,532,21
14-01-21,Bayelsa,2,0,0,588,532,21
15-01-21,Bayelsa,2,0,0,588,532,21
16-01-21,Bayelsa,2,0,0,608,539,23
17-01-21,Bayelsa,2,0,1,608,539,23
18-01-21,Bayelsa,2,0,0,619,543,23
19-01-21,Bayelsa,0,0,0,619,543,23
20-01-21,Bayelsa,6,0,0,625,543,23
21-01-21,Bayelsa,0,0,0,625,543,23
22-01-21,Bayelsa,30,7,0,655,550,24
23-01-21,Bayelsa,0,0,0,655,550,24
24-01-21,Bayelsa,0,0,0,655,550,24
25-01-21,Bayelsa,0,0,0,655,550,24
26-01-21,Bayelsa,0,0,0,655,550,24
27-01-21,Bayelsa,6,13,0,661,563,24
28-01-21,Bayelsa,0,0,0,661,563,24
29-01-21,Bayelsa,6,10,0,667,573,24
30-01-21,Bayelsa,2,3,0,669,576,24
31-01-21,Bayelsa,0,0,0,669,576,24
01-02-21,Bayelsa,0,33,0,669,609,24
02-02-21,Bayelsa,16,0,0,685,609,24
03-02-21,Bayelsa,3,0,0,688,609,24
04-02-21,Bayelsa,0,27,1,688,636,24
05-02-21,Bayelsa,7,0,0,695,636,24
06-02-21,Bayelsa,0,0,0,695,636,24
07-02-21,Bayelsa,0,0,0,695,636,24
08-02-21,Bayelsa,11,0,0,706,636,24
09-02-21,Bayelsa,0,7,0,706,643,25
10-02-21,Bayelsa,4,0,0,710,643,25
11-02-21,Bayelsa,0,0,0,710,643,25
12-02-21,Bayelsa,8,0,0,718,643,25
13-02-21,Bayelsa,0,0,1,718,643,25
14-02-21,Bayelsa,1,0,0,719,643,25
15-02-21,Bayelsa,0,0,0,719,643,25
16-02-21,Bayelsa,3,1,0,722,644,25
17-02-21,Bayelsa,1,0,0,723,644,25
18-02-21,Bayelsa,5,26,0,728,670,26
19-02-21,Bayelsa,5,0,0,733,670,26
20-02-21,Bayelsa,0,0,0,733,670,26
21-02-21,Bayelsa,18,0,0,751,670,26
22-02-21,Bayelsa,0,36,0,751,706,26
23-02-21,Bayelsa,12,0,0,763,706,26
24-02-21,Bayelsa,4,0,0,767,706,26
25-02-21,Bayelsa,0,0,0,767,706,26
26-02-21,Bayelsa,0,0,0,767,706,26
27-02-21,Bayelsa,0,0,0,767,706,26
28-02-21,Bayelsa,2,0,0,769,706,26
01-03-21,Bayelsa,0,0,0,769,706,26
02-03-21,Bayelsa,3,0,0,772,706,26
03-03-21,Bayelsa,0,15,0,772,721,26
04-03-21,Bayelsa,7,19,0,779,740,26
05-03-21,Bayelsa,0,4,0,779,744,26
06-03-21,Bayelsa,0,0,0,779,744,26
07-03-21,Bayelsa,0,0,0,779,744,26
08-03-21,Bayelsa,18,0,0,797,744,26
09-03-21,Bayelsa,12,0,0,809,744,26
10-03-21,Bayelsa,0,0,0,809,744,26
11-03-21,Bayelsa,0,0,0,809,744,26
12-03-21,Bayelsa,6,0,0,815,744,26
13-03-21,Bayelsa,0,0,0,815,744,26
14-03-21,Bayelsa,13,14,0,828,758,26
15-03-21,Bayelsa,0,7,0,828,765,26
16-03-21,Bayelsa,0,0,0,828,765,26
17-03-21,Bayelsa,0,0,0,828,765,26
18-03-21,Bayelsa,4,0,0,832,765,26
19-03-21,Bayelsa,0,14,0,832,779,26
20-03-21,Bayelsa,0,0,0,832,779,26
21-03-21,Bayelsa,0,0,0,832,779,26
22-03-21,Bayelsa,6,0,0,838,779,26
23-03-21,Bayelsa,0,0,0,838,779,26
24-03-21,Bayelsa,0,0,0,838,779,26
25-03-21,Bayelsa,0,0,0,838,779,26
26-03-21,Bayelsa,8,5,0,846,784,26
27-03-21,Bayelsa,0,0,0,846,784,26
28-03-21,Bayelsa,6,0,0,852,784,26
29-03-21,Bayelsa,0,20,0,852,804,26
30-03-21,Bayelsa,0,0,0,852,804,26
31-03-21,Bayelsa,2,0,0,854,804,26
01-04-21,Bayelsa,0,15,0,854,819,26
02-04-21,Bayelsa,0,0,0,854,819,26
03-04-21,Bayelsa,7,0,0,861,819,26
04-04-21,Bayelsa,0,0,0,861,819,26
05-04-21,Bayelsa,0,0,0,861,819,26
06-04-21,Bayelsa,10,0,0,871,819,26
07-04-21,Bayelsa,0,0,0,871,819,26
08-04-21,Bayelsa,0,0,0,871,819,26
09-04-21,Bayelsa,0,0,0,871,819,26
10-04-21,Bayelsa,7,4,0,878,823,26
23-02-20,Benue,0,0,0,0,0,0
24-02-20,Benue,0,0,0,0,0,0
25-02-20,Benue,0,0,0,0,0,0
26-02-20,Benue,0,0,0,0,0,0
27-02-20,Benue,0,0,0,0,0,0
28-02-20,Benue,0,0,0,0,0,0
29-02-20,Benue,0,0,0,0,0,0
01-03-20,Benue,0,0,0,0,0,0
02-03-20,Benue,0,0,0,0,0,0
03-03-20,Benue,0,0,0,0,0,0
04-03-20,Benue,0,0,0,0,0,0
05-03-20,Benue,0,0,0,0,0,0
06-03-20,Benue,0,0,0,0,0,0
07-03-20,Benue,0,0,0,0,0,0
08-03-20,Benue,0,0,0,0,0,0
09-03-20,Benue,0,0,0,0,0,0
10-03-20,Benue,0,0,0,0,0,0
11-03-20,Benue,0,0,0,0,0,0
12-03-20,Benue,0,0,0,0,0,0
13-03-20,Benue,0,0,0,0,0,0
14-03-20,Benue,0,0,0,0,0,0
15-03-20,Benue,0,0,0,0,0,0
16-03-20,Benue,0,0,0,0,0,0
17-03-20,Benue,0,0,0,0,0,0
18-03-20,Benue,0,0,0,0,0,0
19-03-20,Benue,0,0,0,0,0,0
20-03-20,Benue,0,0,0,0,0,0
21-03-20,Benue,0,0,0,0,0,0
22-03-20,Benue,0,0,0,0,0,0
23-03-20,Benue,0,0,0,0,0,0
24-03-20,Benue,0,0,0,0,0,0
25-03-20,Benue,0,0,0,0,0,0
26-03-20,Benue,0,0,0,0,0,0
27-03-20,Benue,0,0,0,0,0,0
28-03-20,Benue,1,0,0,1,0,0
29-03-20,Benue,0,0,0,1,0,0
30-03-20,Benue,0,0,0,1,0,0
31-03-20,Benue,0,0,0,1,0,0
01-04-20,Benue,0,0,0,1,0,0
02-04-20,Benue,0,0,0,1,0,0
03-04-20,Benue,0,0,0,1,0,0
04-04-20,Benue,0,0,0,1,0,0
05-04-20,Benue,0,0,0,1,0,0
06-04-20,Benue,0,0,0,1,0,0
07-04-20,Benue,0,0,0,1,0,0
08-04-20,Benue,0,0,0,1,0,0
09-04-20,Benue,0,0,0,1,0,0
10-04-20,Benue,0,0,0,1,0,0
11-04-20,Benue,0,0,0,1,0,0
12-04-20,Benue,0,0,0,1,0,0
13-04-20,Benue,0,0,0,1,0,0
14-04-20,Benue,0,0,0,1,0,0
15-04-20,Benue,0,0,0,1,0,0
16-04-20,Benue,0,0,0,1,0,0
17-04-20,Benue,0,0,0,1,0,0
18-04-20,Benue,0,0,0,1,0,0
19-04-20,Benue,0,0,0,1,0,0
20-04-20,Benue,0,0,0,1,0,0
21-04-20,Benue,0,0,0,1,0,0
22-04-20,Benue,0,0,0,1,0,0
23-04-20,Benue,0,0,0,1,0,0
24-04-20,Benue,0,0,0,1,0,0
25-04-20,Benue,0,0,0,1,0,0
26-04-20,Benue,0,0,0,1,0,0
27-04-20,Benue,0,0,0,1,0,0
28-04-20,Benue,0,0,0,1,0,0
29-04-20,Benue,0,0,0,1,0,0
30-04-20,Benue,0,0,0,1,0,0
01-05-20,Benue,0,0,0,1,0,0
02-05-20,Benue,0,0,0,1,0,0
03-05-20,Benue,0,0,0,1,0,0
04-05-20,Benue,1,0,0,2,0,0
05-05-20,Benue,0,0,0,2,0,0
06-05-20,Benue,0,0,0,2,0,0
07-05-20,Benue,0,0,0,2,0,0
08-05-20,Benue,0,0,0,2,0,0
09-05-20,Benue,0,0,0,2,0,0
10-05-20,Benue,0,0,0,2,0,0
11-05-20,Benue,0,0,0,2,0,0
12-05-20,Benue,2,0,0,4,0,0
13-05-20,Benue,0,0,0,4,0,0
14-05-20,Benue,0,0,0,4,0,0
15-05-20,Benue,0,0,0,4,0,0
16-05-20,Benue,1,0,0,5,0,0
17-05-20,Benue,0,0,0,5,0,0
18-05-20,Benue,0,0,0,5,0,0
19-05-20,Benue,0,0,0,5,0,0
20-05-20,Benue,0,0,0,5,0,0
21-05-20,Benue,0,0,0,5,0,0
22-05-20,Benue,0,1,0,5,1,0
23-05-20,Benue,0,0,0,5,1,0
24-05-20,Benue,0,0,0,5,1,0
25-05-20,Benue,0,0,0,5,1,0
26-05-20,Benue,0,0,0,5,1,0
27-05-20,Benue,2,0,0,7,1,0
28-05-20,Benue,0,0,0,7,1,0
29-05-20,Benue,0,0,0,7,1,0
30-05-20,Benue,0,0,0,7,1,0
31-05-20,Benue,0,0,0,7,1,0
01-06-20,Benue,2,0,0,9,1,0
02-06-20,Benue,0,0,0,9,1,0
03-06-20,Benue,4,0,0,13,1,0
04-06-20,Benue,0,0,0,13,1,0
05-06-20,Benue,0,0,0,13,1,0
06-06-20,Benue,0,0,0,13,1,0
07-06-20,Benue,0,0,0,13,1,0
08-06-20,Benue,0,0,0,13,1,0
09-06-20,Benue,0,0,0,13,1,0
10-06-20,Benue,0,0,0,13,1,0
11-06-20,Benue,0,0,0,13,1,0
12-06-20,Benue,9,1,0,22,2,0
13-06-20,Benue,12,5,0,34,7,0
14-06-20,Benue,0,4,0,34,11,0
15-06-20,Benue,1,0,0,35,11,0
16-06-20,Benue,1,0,0,36,11,0
17-06-20,Benue,0,0,1,36,11,0
18-06-20,Benue,0,0,0,36,11,0
19-06-20,Benue,3,1,0,39,12,0
20-06-20,Benue,0,0,0,39,12,0
21-06-20,Benue,5,3,0,44,15,0
22-06-20,Benue,0,0,0,44,15,0
23-06-20,Benue,3,0,0,47,15,1
24-06-20,Benue,0,0,0,47,15,1
25-06-20,Benue,0,0,0,47,15,1
26-06-20,Benue,0,0,0,47,15,1
27-06-20,Benue,0,0,0,47,15,1
28-06-20,Benue,0,0,4,47,15,1
29-06-20,Benue,12,15,0,59,30,1
30-06-20,Benue,0,0,0,59,30,1
01-07-20,Benue,6,0,1,65,30,1
02-07-20,Benue,0,0,0,65,30,1
03-07-20,Benue,32,0,0,97,30,1
04-07-20,Benue,0,3,0,97,33,5
05-07-20,Benue,0,0,0,97,33,5
06-07-20,Benue,0,0,0,97,33,5
07-07-20,Benue,24,2,0,121,35,6
08-07-20,Benue,0,0,0,121,35,6
09-07-20,Benue,0,0,0,121,35,6
10-07-20,Benue,0,0,0,121,35,6
11-07-20,Benue,0,0,0,121,35,6
12-07-20,Benue,0,0,0,121,35,6
13-07-20,Benue,5,0,0,126,35,6
14-07-20,Benue,0,0,0,126,35,6
15-07-20,Benue,17,7,0,143,42,6
16-07-20,Benue,0,0,0,143,42,6
17-07-20,Benue,42,0,0,185,42,6
18-07-20,Benue,9,2,0,194,44,6
19-07-20,Benue,66,0,0,260,44,6
20-07-20,Benue,34,9,0,294,53,6
21-07-20,Benue,0,0,0,294,53,6
22-07-20,Benue,0,0,0,294,53,6
23-07-20,Benue,0,0,0,294,53,6
24-07-20,Benue,0,0,0,294,53,6
25-07-20,Benue,0,0,0,294,53,6
26-07-20,Benue,43,0,0,337,53,6
27-07-20,Benue,9,5,1,346,58,6
28-07-20,Benue,0,0,0,346,58,6
29-07-20,Benue,0,0,0,346,58,6
30-07-20,Benue,0,0,0,346,58,6
31-07-20,Benue,0,0,0,346,58,6
01-08-20,Benue,0,0,0,346,58,6
02-08-20,Benue,10,6,2,356,64,7
03-08-20,Benue,0,0,0,356,64,7
04-08-20,Benue,0,0,0,356,64,7
05-08-20,Benue,0,0,0,356,64,7
06-08-20,Benue,0,0,0,356,64,7
07-08-20,Benue,0,0,0,356,64,7
08-08-20,Benue,53,45,0,409,109,9
09-08-20,Benue,0,0,0,409,109,9
10-08-20,Benue,0,0,0,409,109,9
11-08-20,Benue,21,30,0,430,139,9
12-08-20,Benue,0,0,0,430,139,9
13-08-20,Benue,0,0,0,430,139,9
14-08-20,Benue,0,0,0,430,139,9
15-08-20,Benue,0,0,0,430,139,9
16-08-20,Benue,0,0,0,430,139,9
17-08-20,Benue,0,0,0,430,139,9
18-08-20,Benue,0,0,0,430,139,9
19-08-20,Benue,0,0,0,430,139,9
20-08-20,Benue,0,0,0,430,139,9
21-08-20,Benue,0,0,0,430,139,9
22-08-20,Benue,0,0,0,430,139,9
23-08-20,Benue,0,0,0,430,139,9
24-08-20,Benue,21,2,0,451,141,9
25-08-20,Benue,0,0,0,451,141,9
26-08-20,Benue,0,0,0,451,141,9
27-08-20,Benue,0,0,0,451,141,9
28-08-20,Benue,0,75,0,451,216,9
29-08-20,Benue,0,0,0,451,216,9
30-08-20,Benue,1,0,0,452,216,9
31-08-20,Benue,1,0,0,453,216,9
01-09-20,Benue,7,75,0,460,291,9
02-09-20,Benue,0,0,0,460,291,9
03-09-20,Benue,0,0,0,460,291,9
04-09-20,Benue,0,0,0,460,291,9
05-09-20,Benue,0,0,0,460,291,9
06-09-20,Benue,0,0,0,460,291,9
07-09-20,Benue,0,0,0,460,291,9
08-09-20,Benue,0,0,0,460,291,9
09-09-20,Benue,0,110,0,460,401,9
10-09-20,Benue,0,0,0,460,401,9
11-09-20,Benue,4,0,0,464,401,9
12-09-20,Benue,3,0,0,467,401,9
13-09-20,Benue,0,0,0,467,401,9
14-09-20,Benue,0,0,1,467,401,9
15-09-20,Benue,0,0,0,467,401,9
16-09-20,Benue,0,0,0,467,401,9
17-09-20,Benue,0,0,0,467,401,9
18-09-20,Benue,6,0,0,473,401,9
19-09-20,Benue,0,0,0,473,401,9
20-09-20,Benue,0,12,0,473,413,10
21-09-20,Benue,0,0,0,473,413,10
22-09-20,Benue,0,0,0,473,413,10
23-09-20,Benue,0,0,0,473,413,10
24-09-20,Benue,7,0,0,480,413,10
25-09-20,Benue,1,0,0,481,413,10
26-09-20,Benue,0,0,0,481,413,10
27-09-20,Benue,0,0,0,481,413,10
28-09-20,Benue,0,0,0,481,413,10
29-09-20,Benue,0,0,0,481,413,10
